state,district,month,pred_enrol_total,pred_demo_total,pred_bio_total
100000,100000,2026-01-01,127.56439742513986,152.2945511215094,229.9427846509801
100000,100000,2026-02-01,5.971071328270673,225.00732186370695,404.4957036067442
100000,100000,2026-03-01,-15.402447706810161,225.00732186370695,570.8386034384071
100000,100000,2026-04-01,-15.402447706810161,225.00732186370695,614.8885814112964
100000,100000,2026-05-01,-15.402447706810161,225.00732186370695,675.1358892217594
100000,100000,2026-06-01,-15.402447706810161,225.00732186370695,751.7234815687015
100000,100000,2026-07-01,6.415142903432065,313.00435378052595,1023.9853446007635
100000,100000,2026-08-01,6.415142903432065,360.0542132724515,1367.3288263621214
100000,100000,2026-09-01,60.77757581278483,730.5187567591897,1133.2378033342072
100000,100000,2026-10-01,13.645145163842368,426.20304415737854,969.6003253258525
100000,100000,2026-11-01,3.872110746845811,394.378086922425,1095.6554185489347
100000,100000,2026-12-01,17.820011514728304,394.378086922425,1095.6554185489347
Andaman & Nicobar Islands,Andamans,2026-01-01,6.649263645860587,162.74164110637338,380.30553669825497
Andaman & Nicobar Islands,Andamans,2026-02-01,6.649263645860587,226.71064535454383,522.912913837074
Andaman & Nicobar Islands,Andamans,2026-03-01,6.649263645860587,226.71064535454383,614.8885814112964
Andaman & Nicobar Islands,Andamans,2026-04-01,6.649263645860587,226.71064535454383,675.1358892217594
Andaman & Nicobar Islands,Andamans,2026-05-01,6.649263645860587,226.71064535454383,751.7234815687015
Andaman & Nicobar Islands,Andamans,2026-06-01,6.649263645860587,226.71064535454383,817.6119832793693
Andaman & Nicobar Islands,Andamans,2026-07-01,30.99756304993978,314.7076772713628,1023.9853446007635
Andaman & Nicobar Islands,Andamans,2026-08-01,33.45298754516891,321.7742430852646,1367.3288263621214
Andaman & Nicobar Islands,Andamans,2026-09-01,87.81542045452171,693.3945324247912,1103.2035433178326
Andaman & Nicobar Islands,Andamans,2026-10-01,35.12930830352688,281.95825854988817,939.5660653094776
Andaman & Nicobar Islands,Andamans,2026-11-01,30.90995538858267,390.5887630898856,975.975846612914
Andaman & Nicobar Islands,Andamans,2026-12-01,26.703083451945393,390.5887630898856,1095.6554185489347
Andaman & Nicobar Islands,Nicobars,2026-01-01,32.34268579354113,184.4027229751621,229.9427846509801
Andaman & Nicobar Islands,Nicobars,2026-02-01,35.44094280036436,252.2095070710818,404.4957036067442
Andaman & Nicobar Islands,Nicobars,2026-03-01,35.44094280036436,269.2904471064034,570.8386034384071
Andaman & Nicobar Islands,Nicobars,2026-04-01,35.44094280036436,293.3069821074442,614.8885814112964
Andaman & Nicobar Islands,Nicobars,2026-05-01,35.44094280036436,293.3069821074442,675.1358892217594
Andaman & Nicobar Islands,Nicobars,2026-06-01,35.44094280036436,293.3069821074442,751.7234815687015
Andaman & Nicobar Islands,Nicobars,2026-07-01,63.67164774562464,381.30401402426315,1023.9853446007635
Andaman & Nicobar Islands,Nicobars,2026-08-01,68.8348179036506,381.30401402426315,1367.3288263621214
Andaman & Nicobar Islands,Nicobars,2026-09-01,239.39418745671074,791.6901582808588,1133.2378033342072
Andaman & Nicobar Islands,Nicobars,2026-10-01,107.70339865386676,497.66314403179234,969.6003253258525
Andaman & Nicobar Islands,Nicobars,2026-11-01,127.68438072064939,441.4012221783699,1095.6554185489347
Andaman & Nicobar Islands,Nicobars,2026-12-01,143.26519401650808,441.4012221783699,1095.6554185489347
Andaman & Nicobar Islands,South Andaman,2026-01-01,6.352958229169809,152.2945511215094,239.37000917673737
Andaman & Nicobar Islands,South Andaman,2026-02-01,6.352958229169809,225.00732186370695,404.4957036067442
Andaman & Nicobar Islands,South Andaman,2026-03-01,6.352958229169809,225.00732186370695,570.8386034384071
Andaman & Nicobar Islands,South Andaman,2026-04-01,6.352958229169809,225.00732186370695,614.8885814112964
Andaman & Nicobar Islands,South Andaman,2026-05-01,6.352958229169809,225.00732186370695,675.1358892217594
Andaman & Nicobar Islands,South Andaman,2026-06-01,6.352958229169809,225.00732186370695,751.7234815687015
Andaman & Nicobar Islands,South Andaman,2026-07-01,28.17054883941204,313.00435378052595,1023.9853446007635
Andaman & Nicobar Islands,South Andaman,2026-08-01,28.17054883941204,360.0542132724515,1367.3288263621214
Andaman & Nicobar Islands,South Andaman,2026-09-01,82.53298174876481,730.5187567591897,1103.2035433178326
Andaman & Nicobar Islands,South Andaman,2026-10-01,35.400551099822344,426.20304415737854,939.5660653094776
Andaman & Nicobar Islands,South Andaman,2026-11-01,31.181198184878152,394.378086922425,975.975846612914
Andaman & Nicobar Islands,South Andaman,2026-12-01,26.974326248240875,394.378086922425,1095.6554185489347
Andaman and Nicobar Islands,Nicobar,2026-01-01,6.649263645860587,152.2945511215094,321.7705467911377
Andaman and Nicobar Islands,Nicobar,2026-02-01,6.649263645860587,225.00732186370695,491.5719318280762
Andaman and Nicobar Islands,Nicobar,2026-03-01,6.649263645860587,225.00732186370695,614.8885814112964
Andaman and Nicobar Islands,Nicobar,2026-04-01,6.649263645860587,225.00732186370695,675.1358892217594
Andaman and Nicobar Islands,Nicobar,2026-05-01,6.649263645860587,225.00732186370695,751.7234815687015
Andaman and Nicobar Islands,Nicobar,2026-06-01,6.649263645860587,225.00732186370695,817.6119832793693
Andaman and Nicobar Islands,Nicobar,2026-07-01,30.99756304993978,313.00435378052595,1023.9853446007635
Andaman and Nicobar Islands,Nicobar,2026-08-01,33.45298754516891,351.937232868859,1367.3288263621214
Andaman and Nicobar Islands,Nicobar,2026-09-01,87.81542045452171,722.4017763555972,1103.2035433178326
Andaman and Nicobar Islands,Nicobar,2026-10-01,35.12930830352688,426.20304415737854,939.5660653094776
Andaman and Nicobar Islands,Nicobar,2026-11-01,30.90995538858267,386.2611065188324,975.975846612914
Andaman and Nicobar Islands,Nicobar,2026-12-01,26.703083451945393,372.9843661516697,1095.6554185489347
Andaman and Nicobar Islands,North And Middle Andaman,2026-01-01,20.963197667315924,361.69871256768255,612.0221052796392
Andaman and Nicobar Islands,North And Middle Andaman,2026-02-01,20.963197667315924,328.5204170371455,675.1358892217594
Andaman and Nicobar Islands,North And Middle Andaman,2026-03-01,20.963197667315924,328.5204170371455,751.7234815687015
Andaman and Nicobar Islands,North And Middle Andaman,2026-04-01,20.963197667315924,328.5204170371455,817.6119832793693
Andaman and Nicobar Islands,North And Middle Andaman,2026-05-01,20.963197667315924,328.5204170371455,817.6119832793693
Andaman and Nicobar Islands,North And Middle Andaman,2026-06-01,20.963197667315924,328.5204170371455,817.6119832793693
Andaman and Nicobar Islands,North And Middle Andaman,2026-07-01,53.8158608985589,416.51744895396445,1023.9853446007635
Andaman and Nicobar Islands,North And Middle Andaman,2026-08-01,55.66367801351506,416.51744895396445,1367.3288263621214
Andaman and Nicobar Islands,North And Middle Andaman,2026-09-01,120.63606329758069,913.2308271351991,1103.2035433178326
Andaman and Nicobar Islands,North And Middle Andaman,2026-10-01,62.78678098856001,463.76229978501993,939.5660653094776
Andaman and Nicobar Islands,North And Middle Andaman,2026-11-01,63.73059823164181,539.5228096116147,975.975846612914
Andaman and Nicobar Islands,North And Middle Andaman,2026-12-01,59.523726295004565,539.5228096116147,1095.6554185489347
Andaman and Nicobar Islands,South Andaman,2026-01-01,38.22596018576499,604.4403678908233,1248.5563999189271
Andaman and Nicobar Islands,South Andaman,2026-02-01,36.378143070808825,344.0128935168306,1302.548985317895
Andaman and Nicobar Islands,South Andaman,2026-03-01,36.378143070808825,344.0128935168306,1302.548985317895
Andaman and Nicobar Islands,South Andaman,2026-04-01,36.378143070808825,344.0128935168306,1302.548985317895
Andaman and Nicobar Islands,South Andaman,2026-05-01,36.378143070808825,344.0128935168306,1302.548985317895
Andaman and Nicobar Islands,South Andaman,2026-06-01,36.378143070808825,344.0128935168306,1302.548985317895
Andaman and Nicobar Islands,South Andaman,2026-07-01,69.23080630205165,432.0099254336496,1452.702773159881
Andaman and Nicobar Islands,South Andaman,2026-08-01,71.0786234170078,432.0099254336496,1598.0455161158152
Andaman and Nicobar Islands,South Andaman,2026-09-01,154.12557393780529,1031.9583429938693,1425.1805938470272
Andaman and Nicobar Islands,South Andaman,2026-10-01,118.64022134673405,582.489815643691,1201.235496040188
Andaman and Nicobar Islands,South Andaman,2026-11-01,97.22010887186634,658.2503254702857,1193.6873712712902
Andaman and Nicobar Islands,South Andaman,2026-12-01,93.01323693522909,658.2503254702857,1193.6873712712902
Andhra Pradesh,Adilabad,2026-01-01,390.29493227177795,5002.590525648965,8485.308773161647
Andhra Pradesh,Adilabad,2026-02-01,113.3129867784061,3116.4834173937647,8062.1991009701105
Andhra Pradesh,Adilabad,2026-03-01,13.385477382019895,1654.8029405118905,7706.026641577146
Andhra Pradesh,Adilabad,2026-04-01,13.385477382019895,952.4806637195886,7647.492126377502
Andhra Pradesh,Adilabad,2026-05-01,13.385477382019895,566.7488184488204,7647.492126377502
Andhra Pradesh,Adilabad,2026-06-01,13.385477382019895,501.3221847221335,7647.492126377502
Andhra Pradesh,Adilabad,2026-07-01,50.120546154443744,741.2120184094731,9589.032218811404
Andhra Pradesh,Adilabad,2026-08-01,50.120546154443744,806.6386521361599,12009.791149109371
Andhra Pradesh,Adilabad,2026-09-01,940.7329188626903,4354.714854216567,8773.296796930696
Andhra Pradesh,Adilabad,2026-10-01,535.6817776590528,3862.6966295835286,5524.751346070987
Andhra Pradesh,Adilabad,2026-11-01,479.264079381177,4210.889971507106,6455.797314671704
Andhra Pradesh,Adilabad,2026-12-01,449.8852712212143,4838.664963869327,8037.407559894535
Andhra Pradesh,Alluri Sitharama Raju,2026-01-01,353.9292900554459,1832.7016417693744,2554.41407031218
Andhra Pradesh,Alluri Sitharama Raju,2026-02-01,134.92509511673188,996.4647947892638,2283.219465721286
Andhra Pradesh,Alluri Sitharama Raju,2026-03-01,48.807097058912554,468.5604876084945,2243.0293195129416
Andhra Pradesh,Alluri Sitharama Raju,2026-04-01,38.15042968391006,311.6172284401129,2243.0293195129416
Andhra Pradesh,Alluri Sitharama Raju,2026-05-01,38.15042968391006,311.6172284401129,2243.0293195129416
Andhra Pradesh,Alluri Sitharama Raju,2026-06-01,38.15042968391006,311.6172284401129,2243.0293195129416
Andhra Pradesh,Alluri Sitharama Raju,2026-07-01,83.43006205558882,551.5070621274524,2579.3785258723506
Andhra Pradesh,Alluri Sitharama Raju,2026-08-01,83.43006205558882,551.5070621274524,2619.568672080695
Andhra Pradesh,Alluri Sitharama Raju,2026-09-01,297.12515189344083,2131.925330561702,1775.8942210053424
Andhra Pradesh,Alluri Sitharama Raju,2026-10-01,183.2600361476841,2300.2598226634964,1336.8414779995708
Andhra Pradesh,Alluri Sitharama Raju,2026-11-01,165.88241246538666,2525.5256663795217,1510.736010435158
Andhra Pradesh,Alluri Sitharama Raju,2026-12-01,161.6755405287494,2704.8578507445072,1576.6814934830265
Andhra Pradesh,Anakapalli,2026-01-01,83.84477885341903,3729.3231867191066,1298.619875158788
Andhra Pradesh,Anakapalli,2026-02-01,30.5756480405892,2667.8866808200005,1404.1865559949522
Andhra Pradesh,Anakapalli,2026-03-01,30.5756480405892,1607.9302099617344,1549.5292989508864
Andhra Pradesh,Anakapalli,2026-04-01,30.5756480405892,464.0591157400715,1773.4743967577256
Andhra Pradesh,Anakapalli,2026-05-01,30.5756480405892,152.19557106440982,1773.4743967577256
Andhra Pradesh,Anakapalli,2026-06-01,30.5756480405892,152.19557106440982,1773.4743967577256
Andhra Pradesh,Anakapalli,2026-07-01,63.4283112718322,392.0854047517493,2331.788039699837
Andhra Pradesh,Anakapalli,2026-08-01,63.4283112718322,392.0854047517493,2915.7197536263548
Andhra Pradesh,Anakapalli,2026-09-01,140.30111256942604,1031.9583429938693,1728.311312259465
Andhra Pradesh,Anakapalli,2026-10-01,88.05887469662939,582.489815643691,1408.0504558266352
Andhra Pradesh,Anakapalli,2026-11-01,87.36977941173501,658.2503254702857,1472.4437812065166
Andhra Pradesh,Anakapalli,2026-12-01,83.16290747509775,658.2503254702857,1538.3892642543851
Andhra Pradesh,Anantapur,2026-01-01,1801.1165476790432,11579.456965758984,13847.465050915589
Andhra Pradesh,Anantapur,2026-02-01,855.8997283253287,9111.768846233135,16459.15258387909
Andhra Pradesh,Anantapur,2026-03-01,718.5589438020409,5182.949979394725,17980.180431835586
Andhra Pradesh,Anantapur,2026-04-01,634.4643597684731,3993.9818427567347,17737.17512670215
Andhra Pradesh,Anantapur,2026-05-01,580.2942622942219,3745.3755465646036,17737.17512670215
Andhra Pradesh,Anantapur,2026-06-01,292.29930542351116,3205.224302141129,17737.17512670215
Andhra Pradesh,Anantapur,2026-07-01,68.78203534068308,3495.6184295246258,20242.14985615463
Andhra Pradesh,Anantapur,2026-08-01,22.572361057369548,3495.6184295246258,23950.578315432762
Andhra Pradesh,Anantapur,2026-09-01,1050.1259337379222,8361.74641186906,13755.614368216598
Andhra Pradesh,Anantapur,2026-10-01,615.2943586767532,5218.551636932828,9030.529821865366
Andhra Pradesh,Anantapur,2026-11-01,444.88431205006754,9984.812181505147,9167.017974498154
Andhra Pradesh,Anantapur,2026-12-01,326.7067303746148,10460.20711742729,10725.886303641728
Andhra Pradesh,Ananthapur,2026-01-01,749.0312908414478,4711.90295287511,8449.105007525532
Andhra Pradesh,Ananthapur,2026-02-01,714.3699841208606,3810.480205400543,7822.7159122355815
Andhra Pradesh,Ananthapur,2026-03-01,714.3699841208606,2748.16381944033,7586.983782590864
Andhra Pradesh,Ananthapur,2026-04-01,714.3699841208606,2003.5011183119589,7380.179812964631
Andhra Pradesh,Ananthapur,2026-05-01,714.3699841208606,1233.6367281109767,7380.179812964631
Andhra Pradesh,Ananthapur,2026-06-01,714.3699841208606,675.014238578327,7380.179812964631
Andhra Pradesh,Ananthapur,2026-07-01,974.8467553208366,1000.252442771987,9813.207310106774
Andhra Pradesh,Ananthapur,2026-08-01,1554.5750147935744,1000.252442771987,12903.531824640719
Andhra Pradesh,Ananthapur,2026-09-01,1358.736762115862,3577.9311975131395,9418.785575111038
Andhra Pradesh,Ananthapur,2026-10-01,683.6186687328086,3366.0724711181347,6603.921124686399
Andhra Pradesh,Ananthapur,2026-11-01,471.02173018571466,3862.917134969126,7225.996678028205
Andhra Pradesh,Ananthapur,2026-12-01,323.303959734659,4161.465112102207,7721.753346235663
Andhra Pradesh,Ananthapuramu,2026-01-01,1162.9210514453716,5732.422633955764,8590.822271179704
Andhra Pradesh,Ananthapuramu,2026-02-01,721.0050706155894,4916.098791437638,8609.128147829044
Andhra Pradesh,Ananthapuramu,2026-03-01,694.1871400885386,4619.666748051097,8609.128147829044
Andhra Pradesh,Ananthapuramu,2026-04-01,680.8494855212756,4619.666748051097,8609.128147829044
Andhra Pradesh,Ananthapuramu,2026-05-01,680.8494855212756,4619.666748051097,8609.128147829044
Andhra Pradesh,Ananthapuramu,2026-06-01,680.8494855212756,4619.666748051097,8609.128147829044
Andhra Pradesh,Ananthapuramu,2026-07-01,893.8538906511453,5467.39314228127,10609.865346849025
Andhra Pradesh,Ananthapuramu,2026-08-01,1302.901961757304,5459.686346417948,16115.577485419979
Andhra Pradesh,Ananthapuramu,2026-09-01,1413.4965070748506,5808.399316291934,11481.831866404342
Andhra Pradesh,Ananthapuramu,2026-10-01,674.18145464503,4798.789179158631,9417.256726929741
Andhra Pradesh,Ananthapuramu,2026-11-01,565.6296743828035,6670.9802082461965,12108.755488381963
Andhra Pradesh,Ananthapuramu,2026-12-01,445.4629901288123,8617.810675767034,17103.558023681282
Andhra Pradesh,Annamayya,2026-01-01,314.69297718877834,4302.48269058942,1541.1341146006876
Andhra Pradesh,Annamayya,2026-02-01,140.5122972145488,3038.053793284247,1682.2622853431865
Andhra Pradesh,Annamayya,2026-03-01,39.07257834073602,2232.747574832351,1682.2622853431865
Andhra Pradesh,Annamayya,2026-04-01,28.415910965733516,1130.2770013913882,1682.2622853431865
Andhra Pradesh,Annamayya,2026-05-01,28.415910965733516,491.06719579961197,1682.2622853431865
Andhra Pradesh,Annamayya,2026-06-01,28.415910965733516,179.2036511239504,1682.2622853431865
Andhra Pradesh,Annamayya,2026-07-01,61.268574196976374,419.0934848112899,2240.575928285298
Andhra Pradesh,Annamayya,2026-08-01,61.268574196976374,419.0934848112899,2824.507642211816
Andhra Pradesh,Annamayya,2026-09-01,186.6464018616132,1388.6803823856364,1717.1190702572148
Andhra Pradesh,Annamayya,2026-10-01,129.28068855723902,962.1993937952336,1417.3871859574167
Andhra Pradesh,Annamayya,2026-11-01,109.94414746590007,971.828267913704,1520.0727405659395
Andhra Pradesh,Annamayya,2026-12-01,104.10436300128661,971.828267913704,1586.018223613808
Andhra Pradesh,Bapatla,2026-01-01,81.68504177856335,2786.5285935241473,1281.0094978069897
Andhra Pradesh,Bapatla,2026-02-01,28.415910965733516,2045.7195414059295,1386.5761786431538
Andhra Pradesh,Bapatla,2026-03-01,28.415910965733516,1086.1248469968743,1531.918921599088
Andhra Pradesh,Bapatla,2026-04-01,28.415910965733516,336.38908079739605,1755.8640194059271
Andhra Pradesh,Bapatla,2026-05-01,28.415910965733516,135.05149672943662,1755.8640194059271
Andhra Pradesh,Bapatla,2026-06-01,28.415910965733516,149.60353404787065,1755.8640194059271
Andhra Pradesh,Bapatla,2026-07-01,61.268574196976374,389.49336773521014,2331.788039699837
Andhra Pradesh,Bapatla,2026-08-01,61.268574196976374,374.9413304167761,2915.7197536263548
Andhra Pradesh,Bapatla,2026-09-01,186.6464018616132,1217.0682053733387,1728.311312259465
Andhra Pradesh,Bapatla,2026-10-01,125.30655664899116,897.1354280314139,1408.0504558266352
Andhra Pradesh,Bapatla,2026-11-01,104.337103029676,969.7390307165537,1472.4437812065166
Andhra Pradesh,Bapatla,2026-12-01,100.13023109303874,969.7390307165537,1538.3892642543851
Andhra Pradesh,Chittoor,2026-01-01,2990.5865253181764,20383.5134874587,26272.75170837583
Andhra Pradesh,Chittoor,2026-02-01,3351.4411293467147,16986.68753942728,22917.74427094194
Andhra Pradesh,Chittoor,2026-03-01,3511.7992896344604,15486.175722181124,22364.931782556763
Andhra Pradesh,Chittoor,2026-04-01,3511.7992896344604,15067.23548714699,22364.931782556763
Andhra Pradesh,Chittoor,2026-05-01,3511.7992896344604,15067.23548714699,22364.931782556763
Andhra Pradesh,Chittoor,2026-06-01,3511.7992896344604,15067.23548714699,22364.931782556763
Andhra Pradesh,Chittoor,2026-07-01,5023.185063285914,16328.211913984855,26978.15434762243
Andhra Pradesh,Chittoor,2026-08-01,4675.34261335096,17216.157976865226,28553.67856831834
Andhra Pradesh,Chittoor,2026-09-01,4390.682402591262,16905.13739959787,16548.0953154943
Andhra Pradesh,Chittoor,2026-10-01,2735.7381335854334,15165.93702076724,10347.229183665793
Andhra Pradesh,Chittoor,2026-11-01,2070.202020269938,23685.86883289836,10509.056075663646
Andhra Pradesh,Chittoor,2026-12-01,1280.4368183408592,24741.479091511526,13288.205154001947
Andhra Pradesh,Cuddapah,2026-01-01,2447.937029439971,15468.416938718843,21759.827786240083
Andhra Pradesh,Cuddapah,2026-02-01,1937.7112458730026,10174.374095837877,22904.026896425574
Andhra Pradesh,Cuddapah,2026-03-01,1471.1561101921009,9401.175013500244,22904.026896425574
Andhra Pradesh,Cuddapah,2026-04-01,652.8511316622804,6309.622200250165,22904.026896425574
Andhra Pradesh,Cuddapah,2026-05-01,233.07238789164484,5860.5866927233665,22904.026896425574
Andhra Pradesh,Cuddapah,2026-06-01,163.26455256743424,5764.983243632302,22904.026896425574
Andhra Pradesh,Cuddapah,2026-07-01,215.5351313122277,6458.819755338497,27378.97766753924
Andhra Pradesh,Cuddapah,2026-08-01,232.0614773328441,6777.726225545656,28821.842900585747
Andhra Pradesh,Cuddapah,2026-09-01,2173.95800434716,12461.90219813691,16973.445619787195
Andhra Pradesh,Cuddapah,2026-10-01,1097.7605024580405,9283.194266554541,10987.58491755612
Andhra Pradesh,Cuddapah,2026-11-01,912.7186194300133,15569.832408845703,14446.951870835586
Andhra Pradesh,Cuddapah,2026-12-01,719.2659935132464,17067.10015678816,16476.637457275585
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-01-01,284.0037503248862,3248.40410596016,1288.3559997459947
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-02-01,107.79909888375587,2240.8090075271516,1312.974444580413
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-03-01,22.961986362098948,1151.5670421494501,1458.3171875363473
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-04-01,22.961986362098948,512.357236557674,1458.3171875363473
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-05-01,22.961986362098948,200.49369188201217,1458.3171875363473
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-06-01,22.961986362098948,200.49369188201217,1458.3171875363473
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-07-01,55.8146495933418,440.38352556935166,2016.6308304784588
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-08-01,55.8146495933418,440.38352556935166,2436.390954638671
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-09-01,181.19247725797865,1587.6242063425502,1813.2565241268896
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-10-01,123.82676395360441,1161.143217752147,1414.393927329462
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-11-01,102.8573103342893,1298.8539901967545,1478.7872527093434
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2026-12-01,98.65043839765204,1298.8539901967545,1544.732735757212
Andhra Pradesh,East Godavari,2026-01-01,3372.927864902013,18192.192606623863,29490.0800626903
Andhra Pradesh,East Godavari,2026-02-01,3965.9733808753135,15005.214375463078,25160.09699491479
Andhra Pradesh,East Godavari,2026-03-01,4012.7313277593103,15224.330766344417,23091.42736036837
Andhra Pradesh,East Godavari,2026-04-01,4012.7313277593103,15224.330766344417,22663.14231200715
Andhra Pradesh,East Godavari,2026-05-01,4012.7313277593103,15224.330766344417,22663.14231200715
Andhra Pradesh,East Godavari,2026-06-01,4012.7313277593103,15224.330766344417,22663.14231200715
Andhra Pradesh,East Godavari,2026-07-01,5801.672467431611,18060.11655468083,27376.161165804708
Andhra Pradesh,East Godavari,2026-08-01,5433.1135096321295,17841.000163799483,28951.68538650062
Andhra Pradesh,East Godavari,2026-09-01,5368.868891543524,18709.888793937687,16578.199549543842
Andhra Pradesh,East Godavari,2026-10-01,3142.5704905381403,17790.720337160925,10319.860874571721
Andhra Pradesh,East Godavari,2026-11-01,2723.7167198177954,28294.1940236997,11245.528010702783
Andhra Pradesh,East Godavari,2026-12-01,2196.0873919631235,29896.650094159926,14934.167076423306
Andhra Pradesh,Eluru,2026-01-01,249.04773596810642,3700.1789385402844,1207.4077637442488
Andhra Pradesh,Eluru,2026-02-01,80.34463572469303,2694.894760879541,1247.404979528418
Andhra Pradesh,Eluru,2026-03-01,29.27268437886248,1874.2203565623838,1312.974444580413
Andhra Pradesh,Eluru,2026-04-01,29.27268437886248,908.4455423726793,1458.3171875363473
Andhra Pradesh,Eluru,2026-05-01,29.27268437886248,289.0246097502148,1458.3171875363473
Andhra Pradesh,Eluru,2026-06-01,29.27268437886248,179.2036511239504,1458.3171875363473
Andhra Pradesh,Eluru,2026-07-01,62.12534761010535,419.0934848112899,2016.6308304784588
Andhra Pradesh,Eluru,2026-08-01,62.12534761010535,419.0934848112899,2436.390954638671
Andhra Pradesh,Eluru,2026-09-01,156.26850845965916,1301.1419605377098,1806.3135710246324
Andhra Pradesh,Eluru,2026-10-01,124.30662892128326,962.1993937952336,1407.4509742272048
Andhra Pradesh,Eluru,2026-11-01,103.3371753019681,971.828267913704,1510.1365288357276
Andhra Pradesh,Eluru,2026-12-01,99.13030336533085,971.828267913704,1576.0820118835961
Andhra Pradesh,Guntur,2026-01-01,3032.456327615505,22139.37949037279,28296.163144626633
Andhra Pradesh,Guntur,2026-02-01,3313.887094173435,15226.812288048133,24882.510300043003
Andhra Pradesh,Guntur,2026-03-01,3474.2452544611806,13172.033964543101,22182.819236373758
Andhra Pradesh,Guntur,2026-04-01,3474.2452544611806,14135.596383127719,22282.20289551631
Andhra Pradesh,Guntur,2026-05-01,3474.2452544611806,13438.89543184296,22282.20289551631
Andhra Pradesh,Guntur,2026-06-01,3474.2452544611806,13993.134160488858,22282.20289551631
Andhra Pradesh,Guntur,2026-07-01,5090.961347193455,14752.195306256152,26895.425460581977
Andhra Pradesh,Guntur,2026-08-01,4783.579887545419,14485.333838956292,27959.61643233642
Andhra Pradesh,Guntur,2026-09-01,4450.238194098836,13920.240782967343,16097.463844321115
Andhra Pradesh,Guntur,2026-10-01,2738.3385484105474,11890.81709278234,10393.069928066807
Andhra Pradesh,Guntur,2026-11-01,2089.6929380502147,18858.122403093075,10649.119205695415
Andhra Pradesh,Guntur,2026-12-01,1299.9277361211357,19850.145317448816,13597.610592865864
Andhra Pradesh,Hyderabad,2026-01-01,2324.3385936367235,8459.918014101031,16735.945932526953
Andhra Pradesh,Hyderabad,2026-02-01,1469.232877789082,5321.874518119974,17902.31017188076
Andhra Pradesh,Hyderabad,2026-03-01,339.64200412626417,4115.539224502523,17883.196777855028
Andhra Pradesh,Hyderabad,2026-04-01,113.25407057265082,3610.386118611602,17883.196777855028
Andhra Pradesh,Hyderabad,2026-05-01,15.513725683211314,3250.640125576731,17883.196777855028
Andhra Pradesh,Hyderabad,2026-06-01,15.513725683211314,2732.334025499851,17883.196777855028
Andhra Pradesh,Hyderabad,2026-07-01,62.871988650703315,3541.0342529602276,20388.171507307507
Andhra Pradesh,Hyderabad,2026-08-01,62.871988650703315,3859.3767091992177,23949.765041032057
Andhra Pradesh,Hyderabad,2026-09-01,1264.9931447577264,9153.679308973793,13771.819766677725
Andhra Pradesh,Hyderabad,2026-10-01,694.1682286956138,5750.7071403707905,9106.917387875517
Andhra Pradesh,Hyderabad,2026-11-01,605.7008553799462,9097.293808462475,10307.234058790236
Andhra Pradesh,Hyderabad,2026-12-01,545.4355732214644,10941.978620459935,12133.058394813768
Andhra Pradesh,K.V.Rangareddy,2026-01-01,6.649263645860587,155.67507529247158,265.22008534018914
Andhra Pradesh,K.V.Rangareddy,2026-02-01,6.649263645860587,226.71064535454383,433.03694192095895
Andhra Pradesh,K.V.Rangareddy,2026-03-01,6.649263645860587,226.71064535454383,570.8386034384071
Andhra Pradesh,K.V.Rangareddy,2026-04-01,6.649263645860587,226.71064535454383,614.8885814112964
Andhra Pradesh,K.V.Rangareddy,2026-05-01,6.649263645860587,226.71064535454383,675.1358892217594
Andhra Pradesh,K.V.Rangareddy,2026-06-01,6.649263645860587,226.71064535454383,751.7234815687015
Andhra Pradesh,K.V.Rangareddy,2026-07-01,30.99756304993978,314.7076772713628,1023.9853446007635
Andhra Pradesh,K.V.Rangareddy,2026-08-01,33.45298754516891,344.6765967279667,1367.3288263621214
Andhra Pradesh,K.V.Rangareddy,2026-09-01,87.81542045452171,716.2968860674933,1103.2035433178326
Andhra Pradesh,K.V.Rangareddy,2026-10-01,35.12930830352688,370.8053748217173,939.5660653094776
Andhra Pradesh,K.V.Rangareddy,2026-11-01,30.90995538858267,390.5887630898856,975.975846612914
Andhra Pradesh,K.V.Rangareddy,2026-12-01,26.703083451945393,390.5887630898856,1095.6554185489347
Andhra Pradesh,K.v. Rangareddy,2026-01-01,6.352958229169809,152.2945511215094,239.37000917673737
Andhra Pradesh,K.v. Rangareddy,2026-02-01,6.352958229169809,225.00732186370695,404.4957036067442
Andhra Pradesh,K.v. Rangareddy,2026-03-01,6.352958229169809,225.00732186370695,570.8386034384071
Andhra Pradesh,K.v. Rangareddy,2026-04-01,6.352958229169809,225.00732186370695,614.8885814112964
Andhra Pradesh,K.v. Rangareddy,2026-05-01,6.352958229169809,225.00732186370695,675.1358892217594
